Description,Avg PF,Current (B),Current (N),Current (R),Current (Y),V B-R,V R-Y,V Y-B,kVA,kVAh,kW (Total),kWh,Date
12:56,0.88,6.5,7,0,7.27,392.25,394.9,393.67,5993,99838.14,5.12,91457.71,Sat Nov 11 2023
12:41,0.88,6.49,7.05,12.37,6.77,390,392.29,391.65,5795,99836.74,4.96,91456.48,Sat Nov 11 2023
12:26,0.91,4.43,6.47,10.11,4.85,386.78,390.26,388.68,4348,99835.59,3.84,91455.41,Sat Nov 11 2023
12:11,0.85,6.39,2.45,9.07,8.18,387.76,389.84,389.32,5321.5,99834.51,4.41,91454.46,Sat Nov 11 2023
11:41,0.91,6.33,4.24,10.85,6.77,380.03,381.67,381.72,5252,99832,4.67,91452.25,Sat Nov 11 2023
11:26,0.96,6.37,14.92,18.51,3.88,382.43,383.95,384.44,6329.5,99830.86,5.91,91451.19,Sat Nov 11 2023
11:11,0.9,6.21,3.61,9.36,8.25,380.51,382.26,382.36,5250,99829.36,4.5,91449.79,Sat Nov 11 2023
10:56,0.9,6.22,3.52,9,8.05,380.9,382.53,381.8,5134.5,99828.1,4.39,91448.65,Sat Nov 11 2023
10:41,0.87,6.24,3.14,8.15,6.87,383.8,386.21,385.42,4696.5,99826.82,3.97,91447.55,Sat Nov 11 2023
10:26,0.91,8.72,5.3,8.24,5.3,382.06,385.51,385.35,5152.5,99825.5,4.48,91446.36,Sat Nov 11 2023
10:11,0.91,9.51,5.35,7.02,6.77,378.6,381.33,381.04,4941,99824.13,4.39,91445.12,Sat Nov 11 2023
09:56,0.9,9.73,4.53,8.96,6.78,385.26,388.56,387.95,5605,99822.72,5.02,91443.86,Sat Nov 11 2023
09:41,0.88,11.93,6.38,10.11,6.79,384.22,387.52,386.79,6461,99821.26,5.67,91442.55,Sat Nov 11 2023
09:26,0.91,9.66,6.39,11.09,5.29,382.93,386.19,385.5,5287.5,99819.86,5.01,91441.27,Sat Nov 11 2023
09:11,0.88,9.05,2.79,9.68,7.96,380.99,384.2,383.48,5560.5,99818.41,4.83,91439.99,Sat Nov 11 2023
08:56,0.9,7.64,4.82,10,6.12,387.13,390.75,389.9,5194.5,99817.27,4.56,91438.9,Sat Nov 11 2023
08:41,0.91,9.27,5.22,7.92,5.1,390.25,393.58,392.62,5053.5,99816.08,4.53,91437.82,Sat Nov 11 2023
08:26,0.91,9.37,4.94,7.99,5.62,393.34,396.43,396.31,5250.5,99814.83,4.72,91436.64,Sat Nov 11 2023
08:11,0.94,9.6,5.83,10.01,16.17,379.43,381.35,380.47,7629.5,99813.41,7.17,91435.32,Sat Nov 11 2023
07:56,0.97,7.83,4.68,7.63,12.46,380.4,383.03,381.99,5959,99811.77,5.86,91433.77,Sat Nov 11 2023
07:41,0.91,7.97,4.04,7.7,4.48,383.48,386.68,385.64,4472,99810.17,4.06,91432.27,Sat Nov 11 2023
07:26,0.95,8.93,4.41,11.26,9.93,383.49,385.99,385.81,6877,99808.71,6.45,91430.96,Sat Nov 11 2023
07:11,0.95,10.2,2.05,8.19,12.19,387.06,389.75,388.97,6567.5,99807.03,6.13,91429.36,Sat Nov 11 2023
06:56,0.95,8.69,0.76,8.07,11.52,382.32,384.76,384.17,6271,99805.53,5.9,91427.93,Sat Nov 11 2023
06:41,0.96,7.28,3.11,6.69,11.79,386.84,389.71,388.81,5827.5,99803.95,5.57,91426.45,Sat Nov 11 2023
06:26,0.95,10.35,1.74,7.69,11.41,387.99,391.46,390.13,6641,99802.37,6.24,91424.94,Sat Nov 11 2023
06:11,0.84,6.29,2.81,6.57,6.66,393.52,396.99,395.77,4459,99801.24,3.62,91423.98,Sat Nov 11 2023
05:56,0.85,4.35,3.29,7.07,4.87,390.46,393.66,392.68,3688,99800.27,3.07,91423.15,Sat Nov 11 2023
05:41,0.84,4.35,1.13,5.92,6.03,389.5,392.57,392.06,3679,99799.34,3.02,91422.35,Sat Nov 11 2023
05:26,0.84,4.34,3.36,7.07,4.79,391.9,395.41,394.45,3679.5,99798.38,3.05,91421.57,Sat Nov 11 2023
05:11,0.83,6.27,4.05,9.53,6.83,390.95,394.64,393.86,5134,99797.33,4.16,91420.67,Sat Nov 11 2023
04:56,0.86,4.38,3.96,5.97,3.32,394.3,397.21,396.88,4275.5,99796.2,2.62,91419.73,Sat Nov 11 2023
04:41,0.87,6.39,4.79,8.52,3.78,394.6,398.09,397.09,4268,99795.28,3.67,91418.94,Sat Nov 11 2023
04:26,0.85,4.36,3.22,7.03,5.04,393.84,396.7,396.1,3758,99794.26,3.12,91418.08,Sat Nov 11 2023
04:11,0.82,6.28,2.65,9.55,9.98,393.52,396.79,395.81,5531,99793.28,4.42,91417.26,Sat Nov 11 2023
03:56,0.82,6.35,4.18,9.77,6.97,397.8,401.07,399.81,5304,99792.16,4.25,91416.31,Sat Nov 11 2023
03:41,0.82,6.3,2.04,8.72,8.24,394.06,397.59,396.37,5323,99790.95,4.29,91415.32,Sat Nov 11 2023
03:26,0.94,4.37,6.46,9.7,10.73,392.72,396.06,395.17,5640.5,99789.73,5.19,91414.21,Sat Nov 11 2023
03:11,0.93,0,6.4,10.25,0,393.38,396.13,396.29,5879,99788.47,5.36,91413.02,Sat Nov 11 2023
02:56,0.91,6.19,4.11,6.48,12.47,394.63,397.99,396.48,5757,99787.12,5.06,91411.77,Sat Nov 11 2023
02:41,0.9,6.19,4.66,7.57,12.52,393.14,396.42,395.24,5989,99785.72,5.28,91410.5,Sat Nov 11 2023
02:26,0.92,6.21,3.63,6.51,11.39,393.68,396.72,395.21,5493.5,99784.26,4.89,91409.18,Sat Nov 11 2023
02:11,0.84,8.47,4.11,7.62,6.91,393.32,396.25,395.24,5253.5,99782.96,4.31,91408.08,Sat Nov 11 2023
01:56,0.82,6.31,3.1,8.51,6.99,394.77,398.72,397.37,4980.5,99781.68,4.02,91407.03,Sat Nov 11 2023
01:41,0.82,6.26,4.02,9.62,6.93,393.19,397.13,395.48,5193,99780.49,4.21,91406.05,Sat Nov 11 2023
01:26,0.84,6.28,5.43,9.52,5.4,390.17,393.07,392.89,4783.5,99779.26,3.93,91405.02,Sat Nov 11 2023
01:11,0.84,6.26,4.6,8.46,5.44,389.68,393.17,391.84,4570.5,99778.09,3.75,91404.04,Sat Nov 11 2023
00:57,0.83,6.26,3.17,8.6,6.94,392.14,395.92,394.18,4941,99776.84,4.04,91403.02,Sat Nov 11 2023
00:42,0.81,4.31,1.77,5.65,4.88,385.29,388.77,388.12,3301.5,99775.77,2.66,91402.14,Sat Nov 11 2023
00:27,0.81,6.25,0.88,6.77,7.29,388.24,391.74,390.75,4550,99774.82,3.65,91401.38,Sat Nov 11 2023
00:12,0.81,4.31,1.33,3.18,3.34,389.82,393.53,392.16,2458.5,99773.86,1.95,91400.59,Sat Nov 11 2023
23:53,0.89,4.47,5.44,9.12,4.85,389.47,392.98,392.17,4162,100013.5,3.61,91615.24,Sun Nov 12 2023
23:38,0.93,4.81,3.19,8.2,4.84,388.17,391.54,390.56,4004.5,100012.4,3.65,91614.27,Sun Nov 12 2023
23:23,0.91,6.5,3.75,8.85,6.69,385.67,388.94,387.99,4931,100011.4,4.36,91613.29,Sun Nov 12 2023
23:08,0.89,6.37,4.75,9.87,7.21,384.77,388.09,386.99,5187,100010.1,4.49,91612.18,Sun Nov 12 2023
22:54,0.89,6.34,5.31,9.84,6.62,384.59,387.71,386.91,5092,100008.8,4.36,91611.05,Sun Nov 12 2023
22:39,0.89,6.3,5.09,9.96,6.96,384.98,388.05,386.96,5172,100007.5,4.43,91609.87,Sun Nov 12 2023
22:24,0.89,6.4,3.44,9.15,8.24,383.36,386.27,385.28,5278,100006.3,4.5,91608.76,Sun Nov 12 2023
22:09,0.87,6.46,5.25,12.05,8.34,386.88,390.15,389.07,6015.5,100005.1,5.11,91607.68,Sun Nov 12 2023
21:54,0.89,6.43,7.99,11.99,5.5,387.64,390.98,390.13,5363,100003.7,4.63,91606.47,Sun Nov 12 2023
21:39,0.87,6.42,4.46,10.98,8.24,388.13,391.11,390.49,5772.5,100002.2,4.89,91605.14,Sun Nov 12 2023
21:24,0.9,4.45,3.51,8.37,6.29,386.45,389.41,388.63,4269.5,100000.8,3.72,91603.92,Sun Nov 12 2023
21:09,0.93,4.48,8.78,12.09,4.58,386.73,389.93,389.86,4722,99999.77,4.22,91602.93,Sun Nov 12 2023
20:54,0.93,4.48,7.74,11.15,4.87,388.94,391.51,391.25,4609,99998.64,4.12,91601.88,Sun Nov 12 2023
20:39,0.9,6.47,4.29,10.93,6.77,385.57,388.11,387.89,5401.5,99997.4,4.78,91600.78,Sun Nov 12 2023
20:24,0.93,6.49,8.54,10.9,2.57,387.43,390.91,390.06,4466.5,99996.18,4.07,91599.66,Sun Nov 12 2023
20:09,0.88,6.37,6.03,12.8,8.35,386.68,389,388.66,6128.5,99994.98,5.22,91598.58,Sun Nov 12 2023
19:54,0.89,6.4,7.24,12.74,7.06,385.9,388.62,387.68,5849.5,99993.63,5.07,91597.38,Sun Nov 12 2023
19:39,0.88,6.43,6.89,12.11,6.7,387.24,390.28,389.42,5647,99992.23,4.83,91596.13,Sun Nov 12 2023
19:24,0.88,6.45,7.65,12.98,6.86,386.48,389.53,389.23,5867.5,99990.84,5.05,91594.91,Sun Nov 12 2023
19:09,0.92,10.12,5.92,10.13,7.04,385.82,389.34,388.68,6113.5,99989.47,5.54,91593.69,Sun Nov 12 2023
18:54,0.93,10.12,5.73,9.99,8.39,383.88,386.98,386.03,6333,99988.09,5.74,91592.44,Sun Nov 12 2023
18:39,0.92,6.42,7.38,0,5.8,381.92,384.74,383.79,5165,99986.69,4.57,91591.17,Sun Nov 12 2023
18:24,0.9,6.37,4.07,9.84,8.23,382.14,384.67,384.13,5411,99985.27,4.67,91589.92,Sun Nov 12 2023
18:09,0.91,4.37,4.61,8.14,4.91,380.32,383.49,382.95,0,99984.03,3.38,91588.77,Sun Nov 12 2023
17:54,0.9,4.39,5.51,10.43,6.22,383.38,386.43,385.65,4665,99982.88,4.09,91587.73,Sun Nov 12 2023
17:39,0.97,8.81,6.93,8.26,1.78,381.59,385.62,384.58,4170,99981.71,4.04,91586.65,Sun Nov 12 2023
17:24,0.9,6.45,4.27,10.84,6.66,380.91,384.12,383.39,5287.5,99980.62,4.68,91585.63,Sun Nov 12 2023
17:09,0.93,4.4,7.43,10.83,4.86,384,387.5,386.33,4467,99979.43,3.99,91584.52,Sun Nov 12 2023
16:54,0.94,4.35,8.23,11.62,4.91,381.09,384.26,382.81,4606,99978.32,4.15,91583.48,Sun Nov 12 2023
16:39,0.92,4.32,8.24,10.35,3.32,381.13,385.09,383.42,3970,99977.25,3.56,91582.49,Sun Nov 12 2023
16:24,0.91,4.34,6.77,10.34,4.81,381.9,385.47,383.89,4309.5,99976.07,3.81,91581.42,Sun Nov 12 2023
16:09,0.88,6.26,6.13,12.71,8.16,384.38,387.8,386.28,6023,99974.96,5.16,91580.41,Sun Nov 12 2023
15:54,0.92,4.33,5.9,7.83,3.34,382.5,386.73,384.2,3441,99973.74,3.05,91579.31,Sun Nov 12 2023
15:39,0.88,6.22,4.19,10.71,8.13,381.43,385.02,382.82,5544,99972.66,4.72,91578.35,Sun Nov 12 2023
15:24,0.88,6.34,6.22,11.82,7.03,380.93,384.57,382.36,5565.5,99971.47,4.8,91577.29,Sun Nov 12 2023
15:09,0.9,6.26,6.2,9.74,5.55,381.66,385.47,383.16,4760,99970.25,4.14,91576.2,Sun Nov 12 2023
14:54,0.9,6.24,4.37,8.66,6.73,380.76,384.31,382.31,4781.5,99969.01,4.12,91575.11,Sun Nov 12 2023
14:39,0.93,6.41,4.44,8.66,5.51,379.17,382.83,381.19,4522,99967.78,4.07,91574.01,Sun Nov 12 2023
14:24,0.92,6.38,3.2,8.71,6.88,380.72,383.91,382.21,4848.5,99966.64,4.32,91572.97,Sun Nov 12 2023
14:09,0.9,6.19,5.68,9.11,5.44,381.7,385.37,383.12,4595.5,99965.54,3.97,91571.97,Sun Nov 12 2023
13:54,0.93,6.24,12.02,18.45,8.13,380.16,382.98,382.27,7208,99964.14,6.42,91570.7,Sun Nov 12 2023
13:39,0.95,9.99,11.59,17.93,7.03,381.62,384.64,383.67,7694.5,99962.27,7.18,91568.94,Sun Nov 12 2023
13:24,0.89,6.26,5.71,10.79,6.71,380.55,384.04,382.3,5226,99960.96,4.52,91567.75,Sun Nov 12 2023
13:09,0.85,6.25,1.82,8.65,8.18,380.23,384.12,381.93,5092.5,99959.62,4.26,91566.56,Sun Nov 12 2023
12:54,0.94,8.06,6.39,9.56,3.5,380.38,384.17,382.5,4658,99958.46,4.37,91565.54,Sun Nov 12 2023
12:39,0.9,4.27,4.58,9.53,6.52,380.55,383.84,382.05,4478.5,99957.42,3.92,91564.58,Sun Nov 12 2023
12:24,0.85,6,4.3,9.51,6.5,378.65,382.17,380.39,4826,99956.42,4.02,91563.69,Sun Nov 12 2023
12:09,0.85,6.02,3.16,8.47,6.79,378.34,381.49,379.88,4671,99955.32,3.91,91562.76,Sun Nov 12 2023
11:54,0.85,6.69,2.77,6.12,6.09,377.76,381.6,379.17,4132.5,99954.19,3.47,91561.78,Sun Nov 12 2023
11:39,0.9,6.14,2.51,6.33,5.59,377.33,381.52,379.02,3951,99953,3.5,91560.76,Sun Nov 12 2023
11:24,0.9,6.26,3.15,6.26,5.04,378.21,382.35,379.74,3842,99951.98,3.4,91559.85,Sun Nov 12 2023
11:09,0.87,6.15,2.71,5.34,6.6,377.74,381.36,379.09,3935.5,99950.9,3.31,91558.89,Sun Nov 12 2023
10:54,0.9,9.7,5.47,6.57,8.01,377.68,381.43,379.22,5316,99949.74,4.72,91557.87,Sun Nov 12 2023
10:39,0.87,6.12,1.75,7.12,8.01,377.89,381.16,379.31,4656.5,99948.52,3.91,91556.82,Sun Nov 12 2023
10:24,0.92,10.28,5.77,7.18,8.3,377.33,381.5,379.35,5662.5,99947.15,5.09,91555.59,Sun Nov 12 2023
10:09,0.91,9.48,5.44,9.97,5.2,377.26,380.75,379.42,5391,99945.78,4.85,91554.35,Sun Nov 12 2023
09:54,0.9,10.34,3.87,9.98,8.01,375.65,379.67,378.15,6124.5,99944.37,5.45,91553.05,Sun Nov 12 2023
09:39,0.9,10.08,4.11,8.93,8.09,376.93,380.59,379.22,5933,99942.88,5.29,91551.7,Sun Nov 12 2023
09:24,0.92,0,1.91,8.99,0,378.69,382.51,381.01,6331.5,99941.48,5.78,91550.44,Sun Nov 12 2023
09:09,0.9,10.37,3.77,10.1,8.12,379.56,383.62,382.37,6261,99940.06,5.55,91549.13,Sun Nov 12 2023
08:54,0.93,8.24,4.59,9.93,6.06,381.5,385.89,384.56,5374,99938.74,4.94,91547.93,Sun Nov 12 2023
08:39,0.97,8.38,6.1,8.5,3.43,380.27,383.79,383.04,4461,99937.58,4.18,91546.82,Sun Nov 12 2023
08:24,0.96,8.53,5.72,5.25,3,382.8,386.8,385.37,3732,99936.44,3.51,91545.73,Sun Nov 12 2023
08:09,0.89,9.84,4.43,9.95,6.58,382.39,385.72,384.87,5826,99935.13,5.15,91544.53,Sun Nov 12 2023
07:54,0.95,9.54,4.77,8.92,14.95,381.4,384.24,382.84,7497,99933.4,7.08,91542.92,Sun Nov 12 2023
07:39,0.97,8.45,4.19,7.69,12.34,383.88,387.27,386.14,6473.5,99931.63,6.24,91541.22,Sun Nov 12 2023
07:24,0.89,9.55,4.34,8.76,6.88,383.13,386.24,385.68,5596.5,99930.12,4.95,91539.81,Sun Nov 12 2023
07:09,0.91,10.91,6.07,7.96,6.86,382.11,385.27,384.28,6302.5,99928.92,5.75,91538.7,Sun Nov 12 2023
06:54,0.94,10.92,8.36,5.74,4.1,381,384.43,383.27,5589,99927.55,4.05,91537.47,Sun Nov 12 2023
06:40,0.95,10.45,1.43,8.05,11.11,382.08,385.56,384.2,6571,99925.94,6.22,91535.94,Sun Nov 12 2023
06:25,0.96,10.52,3.24,6.89,11.38,383.48,386.75,385.46,6334.5,99924.18,6.02,91534.26,Sun Nov 12 2023
06:10,0.9,6.22,6.16,9.44,12.83,383.75,386.69,386.27,6325,99922.51,5.61,91532.7,Sun Nov 12 2023
05:55,0.87,6.18,4.8,6.99,4.23,381.18,384.72,383.68,3849.5,99921.4,3.25,91531.71,Sun Nov 12 2023
05:40,0.91,4.62,2.06,4.9,3.42,384.36,387.55,386.27,2885,99920.53,2.59,91530.95,Sun Nov 12 2023
05:25,0.88,6.39,2.56,8.43,5.81,385.38,387.86,387.38,4617,99919.73,4.01,91530.24,Sun Nov 12 2023
05:10,0.86,4.34,4.54,7.05,3.41,385.95,389.11,388.38,3303.5,99918.85,2.79,91529.45,Sun Nov 12 2023
04:55,0.84,6.28,2.14,7.14,6.99,389.41,391.58,391.2,4626,99917.88,3.76,91528.62,Sun Nov 12 2023
04:40,0.86,4.34,4.33,7.07,3.76,389.89,393.17,392.47,3417.5,99916.9,2.88,91527.8,Sun Nov 12 2023
04:25,0.84,6.26,5.27,9.55,5.55,390.16,393.74,392.97,4825,99915.95,3.96,91526.99,Sun Nov 12 2023
04:10,0.85,4.37,1.31,4.74,5.11,392.14,395.05,393.67,3224,99914.96,2.68,91526.16,Sun Nov 12 2023
03:55,0.84,6.3,3.04,8.64,7.09,390.28,393.06,392.08,5004,99913.89,4.1,91525.23,Sun Nov 12 2023
03:40,0.9,4.37,7.49,9.72,3.44,391.1,393.96,393.5,3971,99912.89,3.48,91524.36,Sun Nov 12 2023
03:10,0.86,4.36,1.81,3.89,4.96,392.35,395.26,393.84,3004.5,99910.95,2.49,91522.68,Sun Nov 12 2023
02:55,0.84,6.27,2.42,6.63,6.91,393.3,395.98,394.62,4507.5,99909.86,3.68,91521.77,Sun Nov 12 2023
02:40,0.88,6.43,3.32,5.56,6.7,392.16,395.2,394.06,4286,99908.73,3.63,91520.82,Sun Nov 12 2023
02:25,0.88,6.45,2.06,6.63,7.13,391.89,394.59,393.9,4577.5,99907.67,3.96,91519.89,Sun Nov 12 2023
02:10,0.84,6.34,5.38,9.64,5.47,390.38,393.42,391.98,4818.5,99906.55,3.98,91518.93,Sun Nov 12 2023
01:55,0.84,6.35,4.13,9.56,6.73,388.07,390.65,390.55,5091,99905.33,4.19,91517.9,Sun Nov 12 2023
01:40,0.85,4.38,3.51,7.07,4.53,388.2,390.83,390.54,3599.5,99904.19,3.01,91516.94,Sun Nov 12 2023
01:25,0.85,6.33,4.53,8.42,5.4,390.52,393.29,392.35,4562,99903.19,3.77,91516.1,Sun Nov 12 2023
01:10,0.84,6.45,1.88,8.78,8.34,389.73,392.1,391.3,5302,99902.02,4.35,91515.11,Sun Nov 12 2023
00:55,0.89,4.43,3.65,8.34,6.07,390.08,392.3,391.39,4252,99901.02,3.66,91514.23,Sun Nov 12 2023
00:40,0.87,6.51,5.61,10.85,7.08,397.5,399.87,399.11,5618.5,99899.66,4.72,91513.05,Sun Nov 12 2023
00:25,0.9,4.46,5.2,8.42,4.64,397.33,400.05,398.75,4020,99898.27,3.48,91511.86,Sun Nov 12 2023
00:10,0.86,6.43,6.78,11.93,6.74,395.5,398.23,397.54,5755,99896.96,4.84,91510.73,Sun Nov 12 2023
23:49,0.87,6.23,3.06,9.58,8.16,380.49,383.21,382.9,5281,100131.8,4.47,91721.1,Mon Nov 13 2023
23:34,0.86,6.26,5.46,10.69,6.62,379.55,382.41,382.68,5529,100130.6,4.76,91720.08,Mon Nov 13 2023
23:19,0.89,6.23,5.02,8.33,5.37,378.57,381.36,381.06,4373.5,100129.4,3.77,91719,Mon Nov 13 2023
23:04,0.88,6.22,4.22,9.55,6.96,378.59,381.31,381.01,4903,100128.1,4.22,91717.88,Mon Nov 13 2023
22:49,0.94,8.5,6.47,10.31,3.84,376.11,379.41,379.32,4939.5,100126.7,4.57,91716.6,Mon Nov 13 2023
22:34,0.95,10.4,7.14,7.73,6.55,376.52,378.65,378.26,5535.5,100125.4,4.95,91715.35,Mon Nov 13 2023
22:19,0.94,10.52,7.07,9.78,5.39,374.68,377.16,376.83,5410.5,100124,5.12,91714.03,Mon Nov 13 2023
22:04,0.94,8.55,5.97,4.92,4.84,382.13,385.2,384.72,3594,100122.6,3.56,91712.75,Mon Nov 13 2023
21:49,0.95,8.84,5.57,8.47,6.19,380.72,383.04,382.71,5183.5,100121.3,4.81,91711.61,Mon Nov 13 2023
21:34,0.96,7.97,7.32,10.29,4.54,382.15,384.26,383.99,5246.5,100120.1,4.95,91710.42,Mon Nov 13 2023
21:19,0.95,10.42,11.92,18.54,6.72,379.71,381.59,382.75,7845.5,100118.6,7.3,91708.97,Mon Nov 13 2023
21:04,0.92,10.09,5.32,11.62,6.98,378.95,381.39,381.69,6310,100116.8,5.71,91707.33,Mon Nov 13 2023
20:49,0.94,9.58,12.35,18.61,6.52,381.3,383.61,384.78,7689.5,100115.1,7.12,91705.72,Mon Nov 13 2023
20:34,0.94,10.5,10.38,18.29,8.03,379.34,381.07,382.6,8062,100113.3,7.44,91703.97,Mon Nov 13 2023
20:19,0.96,9.67,10.49,17.54,8.08,381.21,383.21,384.05,7836,100111.3,7.42,91702.14,Mon Nov 13 2023
20:04,0.91,10.15,4.34,11.4,8.1,380.67,383.05,383.39,6529,100109.9,5.85,91700.84,Mon Nov 13 2023
19:49,0.91,11.06,4.88,11.5,8.07,378.37,380.4,380.96,6563,100108.4,5.98,91699.43,Mon Nov 13 2023
19:34,0.92,9.72,7.05,11.96,5.41,378.31,380.65,380.95,5935,100106.9,5.42,91698.04,Mon Nov 13 2023
19:19,0.93,10.59,5.79,11.06,6.95,379.26,382.24,381.76,6275.5,100105.4,5.73,91696.63,Mon Nov 13 2023
19:04,0.92,10.59,4.54,11.95,8.34,375,378.65,377.8,6719,100103.8,6.08,91695.19,Mon Nov 13 2023
18:49,0.96,8.77,6.57,8.47,3.36,375.8,378.36,377.93,4294,100102.2,4.05,91693.64,Mon Nov 13 2023
18:34,0.93,11.13,6.06,10.24,8.18,373.83,376.46,376.12,6347.5,100100.8,5.86,91692.37,Mon Nov 13 2023
18:19,0.92,10.29,4.94,7.41,7.15,371,373.93,373.26,5359.5,100099.4,4.85,91691.07,Mon Nov 13 2023
17:52,0.95,4.37,6.34,12.74,8.98,371.54,373.96,373.64,5604.5,100097,5.16,91688.87,Mon Nov 13 2023
17:37,0.92,4.61,3.34,5.62,1.82,372.09,375.19,374.14,2614,100096.2,2.38,91688.11,Mon Nov 13 2023
17:22,0.89,6.33,2.25,6.99,5.44,373.91,377.37,375.78,3983,100095.1,3.57,91687.16,Mon Nov 13 2023
16:52,0.83,9.22,4.81,9.32,6.74,386,389.55,387.93,5684,100092.9,4.64,91685.18,Mon Nov 13 2023
16:37,0.85,4.42,1.75,5.63,4.86,386.27,389.7,388.28,3340,100091.8,2.78,91684.29,Mon Nov 13 2023
16:22,0.84,6.35,3.39,9.29,7.05,385.18,388.58,386.91,5060,100090.7,4.19,91683.34,Mon Nov 13 2023
16:07,0.85,4.4,2.03,5.71,4.65,384.95,388.9,387,3302.5,100089.7,2.76,91682.49,Mon Nov 13 2023
15:52,0.83,6.39,2.42,9.47,8.3,387.77,391.39,389.89,5438.5,100088.5,4.44,91681.55,Mon Nov 13 2023
15:37,0.84,4.42,0.54,5.7,6.35,390.33,393.52,391.71,3730,100087.5,3.08,91680.65,Mon Nov 13 2023
15:22,0.86,6.38,3.58,7.31,5.59,387.74,391.66,389.76,4329.5,100086.2,3.62,91679.64,Mon Nov 13 2023
15:07,0.84,7.11,3.9,4.11,6.22,388.44,392.2,390.23,3977,100085.1,3.25,91678.65,Mon Nov 13 2023
14:52,0.85,8.89,5.24,8.03,6.87,386.07,390.51,387.96,5319,100083.8,4.37,91677.56,Mon Nov 13 2023
14:37,0.96,8.92,11.13,12.54,4.04,386.07,389.58,388.46,5676.5,100082.5,5.23,91676.42,Mon Nov 13 2023
14:22,0.93,6.5,6.98,13.73,6.95,385.74,388.64,387.95,6279.5,100081,5.47,91675.02,Mon Nov 13 2023
14:08,0.95,6.33,11.01,13.91,4.61,387.9,390.95,390.14,5616.5,100079.6,5.09,91673.73,Mon Nov 13 2023
13:53,0.86,6.08,4.22,9.6,6.61,389.12,392.37,390.9,4936.5,100078.5,4.17,91672.74,Mon Nov 13 2023
13:37,0,0,2.27,8.29,0,386.88,390.11,388.19,4838.5,100077.3,3.89,91671.74,Mon Nov 13 2023
13:23,0.82,6.38,2.43,8.29,6.71,387.25,390.53,388.7,4809,100076,3.88,91670.68,Mon Nov 13 2023
13:08,0.81,6.39,2.22,8.33,7,387.41,390.61,388.82,4866.5,100074.9,3.93,91669.76,Mon Nov 13 2023
12:53,0.82,4.38,0.88,3.22,5.03,384.29,387.97,385.99,2817.5,100073.9,2.29,91668.96,Mon Nov 13 2023
12:38,0.82,6.34,2.48,8.28,6.65,384.32,387.55,385.97,4738,100072.7,3.83,91667.98,Mon Nov 13 2023
12:23,0.82,6.38,2.25,8.26,6.95,386.25,389.19,388.15,4832.5,100071.7,3.9,91667.16,Mon Nov 13 2023
12:08,0.82,6.33,2.34,8.4,7.06,386.22,389.84,388.1,4870.5,100070.5,3.95,91666.25,Mon Nov 13 2023
11:53,0.83,4.4,2.33,4.82,3.35,389.24,393.36,391.69,2844.5,100069.5,2.33,91665.39,Mon Nov 13 2023
11:38,0.84,6.46,0.82,7.37,6.62,388.28,391.67,390.89,4593,100068.6,3.81,91664.66,Mon Nov 13 2023
11:23,0.89,4.7,2.41,2.66,3.43,387.35,391.16,389.61,2427.5,100067.7,2.14,91663.83,Mon Nov 13 2023
11:08,0.85,6.29,2.96,7.67,6.57,385.91,388.68,387.9,4610.5,100066.6,3.82,91663,Mon Nov 13 2023
10:53,0.86,6.37,4.04,7.7,5.58,387.43,390.29,389.7,4393,100065.4,3.69,91661.98,Mon Nov 13 2023
10:38,0.92,6.33,9.09,15.27,8.22,387.92,391.09,390.47,6693.5,100064.1,5.85,91660.76,Mon Nov 13 2023
10:23,0.91,10.14,5.4,8.98,5.61,382.22,386.48,384.99,5368,100062.7,4.84,91659.57,Mon Nov 13 2023
10:08,0.9,9.68,5.19,7.24,6.73,383.7,387.94,386.65,5277,100061.4,4.67,91658.33,Mon Nov 13 2023
09:53,0.94,8.36,6.63,11.14,4.82,387.77,391.58,390.7,4977,100060.1,4.95,91657.17,Mon Nov 13 2023
09:38,0.92,7.43,4.76,7.65,3.29,389.06,393.21,392.34,4247.5,100058.9,3.79,91655.99,Mon Nov 13 2023
09:23,0.91,10.58,5.5,9.18,15.36,386.77,390.04,389.24,7887.5,100057.6,7.18,91654.83,Mon Nov 13 2023
09:08,0.94,9.35,1.67,9.22,11.49,390.3,394.44,392.84,7000.5,100055.9,6.55,91653.22,Mon Nov 13 2023
08:53,0.95,10.79,3.67,10.35,14.21,391.19,394.98,393.52,7831.5,100054,7.44,91651.51,Mon Nov 13 2023
08:38,0.9,10.44,4.8,9.21,11.27,394.33,398.01,397.03,7070.5,100052.3,6.25,91649.9,Mon Nov 13 2023
08:23,0.92,10.94,5.72,9.21,5.46,393.11,397.06,395.85,5943.5,100051.1,5.36,91648.75,Mon Nov 13 2023
08:08,0.91,10.12,6.75,9.99,4.04,378.14,382.8,381.48,5136.5,100049.9,4.7,91647.67,Mon Nov 13 2023
07:53,0.93,7.34,4.65,7.46,4.45,381.79,385.64,384.66,4265,100048.7,3.91,91646.53,Mon Nov 13 2023
07:38,0.93,7.35,4.47,8.75,4.74,381.26,385.08,383.97,4600.5,100047.3,4.21,91645.31,Mon Nov 13 2023
07:23,0.94,8.25,5.37,6.73,4.79,381.88,385.71,384.87,4382,100046,4.07,91644.1,Mon Nov 13 2023
07:08,0.96,7.95,5.08,4.67,11.79,384.4,388.56,386.98,5448.5,100044.7,5.21,91642.87,Mon Nov 13 2023
